Country Name,Country Code,Series Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Netherlands,NLD,CO2 emissions (metric tons per capita),10.1341403,10.43589304,10.27449911,10.47307691,10.37546518,10.6155855,11.17951272,10.65368194,10.6151513,10.21029607,10.17842879,10.41469683,10.36783306,10.49982305,10.57111142,10.28966656,10.01478579,10.04478413,10.046576,9.708683184,10.29831131,9.511010375,9.398612781,9.348141014,8.881905066,9.290242937,9.306892404,9.089265634,8.785144105,8.41396928,7.471553479,N/A,N/A
New Caledonia,NCL,"GDP per capita, PPP (current international $)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
New Caledonia,NCL,CO2 emissions (metric tons per capita),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
New Zealand,NZL,"GDP per capita, PPP (current international $)",14836.33615,14526.01218,14902.00808,15926.51944,17096.7031,17878.05494,18436.92797,19125.07012,19319.09049,20579.36592,21501.99843,22526.42478,23306.27954,23990.07928,25103.31711,25677.41908,27732.75555,29332.49916,29827.14255,30679.0352,31224.74899,32701.3786,32988.60976,36242.62123,37293.35679,37479.68298,39933.57444,42204.74574,42507.42881,45852.42302,45554.93294,48443.87301,51966.86258
New Zealand,NZL,CO2 emissions (metric tons per capita),6.700312331,6.474693142,6.903191098,6.707435194,6.692237569,6.622148418,6.80943194,7.322613916,7.124718218,7.460796329,7.635378593,8.148125242,7.988628593,8.293007549,8.033296636,8.280848593,8.188572384,7.876911786,8.020423494,7.244387115,7.136621693,6.90935219,7.283727683,7.178023908,7.078644968,7.003340999,6.615409092,6.840493601,6.613271844,6.830053021,6.160799183,N/A,N/A
Nicaragua,NIC,"GDP per capita, PPP (current international $)",1947.817416,1963.6765,1970.698516,1965.306136,2030.065322,2150.225764,2284.738854,2375.08283,2451.609655,2621.39013,2750.781425,2857.252496,2886.835154,2981.697476,3186.572767,3384.227933,3584.173159,3814.355692,3964.338081,3802.917864,3959.969226,4234.827082,4392.628883,4567.401275,4889.214186,5230.543274,5618.051771,5915.375443,5772.179023,5627.033873,5523.544581,6280.907685,6874.811829
Nicaragua,NIC,CO2 emissions (metric tons per capita),0.457422501,0.443487828,0.504927299,0.485719253,0.546001738,0.561783119,0.585280789,0.616855278,0.70744059,0.701323874,0.735474668,0.755955788,0.772560442,0.857157027,0.841387369,0.795409005,0.82237892,0.837510363,0.791702299,0.76152745,0.770731731,0.802045855,0.777036209,0.731005548,0.766443602,0.839345518,0.846846297,0.837724434,0.764549887,0.77010182,0.678252104,N/A,N/A
Niger,NER,"GDP per capita, PPP (current international $)",731.5727534,729.9673088,738.200376,734.5899848,740.0233948,748.8184852,738.0263805,737.2159338,792.6160101,775.1322482,756.755653,801.8455647,825.2389504,830.1828814,825.7364864,881.8535418,928.7961781,948.6949447,1004.08365,992.9138483,1051.090318,1057.839871,1148.395343,1118.349114,1134.741716,1138.113651,1146.010418,1155.973559,1221.952421,1269.079286,1282.577817,1309.337926,1505.242676
Niger,NER,CO2 emissions (metric tons per capita),0.067549609,0.062159627,0.056107204,0.062036567,0.057587416,0.053489442,0.060115841,0.05848087,0.061421917,0.058098366,0.05680513,0.054762401,0.055039462,0.058128223,0.058117879,0.053562408,0.051340715,0.054606184,0.05526369,0.067045498,0.08175723,0.080971529,0.105019898,0.105880498,0.111334836,0.104907442,0.100195285,0.087450861,0.086649465,0.092100576,0.090325578,N/A,N/A
Nigeria,NGA,"GDP per capita, PPP (current international $)",2056.828791,2080.022802,2170.47583,2121.778071,2073.66925,2062.199221,2133.473433,2178.348393,2203.581774,2191.258739,2292.841832,2418.266344,2757.452332,2938.271484,3208.585866,3428.652416,3648.90381,3887.736752,4116.828423,4355.769088,4632.131313,4843.604555,4899.529196,5136.645243,5415.86121,5342.035991,5159.580444,5120.005598,5212.138871,5291.66297,5137.598402,5431.919211,5860.293736
Nigeria,NGA,CO2 emissions (metric tons per capita),0.764263696,0.838673267,0.916395747,0.839084503,0.742733558,0.796435932,0.903304325,0.866911646,0.760128541,0.726986,0.791318926,0.808110471,0.711803103,0.758676765,0.721900961,0.702672736,0.615033916,0.547038887,0.570485434,0.491376018,0.559512915,0.574122748,0.56054551,0.618778681,0.640072081,0.585591675,0.587371085,0.560638215,0.572783212,0.588005207,0.537510175,N/A,N/A
North Macedonia,MKD,"GDP per capita, PPP (current international $)",5398.604132,5256.024199,5069.324371,4852.678559,4904.617908,4947.884576,5071.955409,5226.785254,5448.324692,5724.447332,6152.640084,6050.867161,6395.226348,6595.776842,7172.06358,7848.882967,8688.95708,9351.977352,10521.89361,11010.61134,11360.93945,11689.93585,11915.65855,12727.32045,13434.84875,13888.30114,15137.93452,15706.4827,16796.38792,18007.18476,17324.85624,18344.31005,20161.75091
North Macedonia,MKD,CO2 emissions (metric tons per capita),4.202822265,4.116343904,4.128991592,4.326571329,4.212346491,4.186416689,4.945527739,4.399938103,4.807616152,4.402020284,4.205640684,4.260984175,4.023697168,4.356235257,4.202910245,4.360546038,4.339171896,4.564634542,4.455522454,4.150982776,4.053325444,4.448349048,4.269147092,3.80914637,3.600002128,3.449913198,3.359581952,3.58457114,3.347723287,3.831137375,3.279420187,N/A,N/A
Northern Mariana Islands,MNP,"GDP per capita, PPP (current international $)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Norway,NOR,"GDP per capita, PPP (current international $)",18461.7126,19581.21192,20623.942,21584.6363,23028.52779,24361.66749,26825.69743,28608.58779,28199.28267,30573.73422,36988.9288,37829.55904,38056.24043,38684.52461,42671.96489,47966.86401,54366.00639,56175.65609,62072.75399,55620.83798,58226.71392,62460.09082,65774.35207,67377.92623,66332.46144,60737.88681,59280.1992,64589.55592,70253.84637,69916.37683,65130.17219,81866.79519,114898.7599
Norway,NOR,CO2 emissions (metric tons per capita),6.909250631,6.411782815,7.045047815,7.520563007,7.935317263,7.888907649,7.896472674,8.295618068,8.54965763,8.898066816,7.633790228,7.695417846,7.575979599,8.146326663,8.134915536,7.865911966,7.983947396,8.018448328,7.733045427,7.753452981,8.205017864,7.888270913,7.725323513,7.801169496,7.716801577,7.764858661,7.56103856,7.42375167,7.261315879,7.042320943,6.72508005,N/A,N/A
Oman,OMN,"GDP per capita, PPP (current international $)",26296.72474,27457.78167,29065.53625,30233.08178,31146.33148,32789.11578,33825.99725,35906.49134,36711.95949,36821.77077,39581.10022,41745.80645,41423.69968,40641.55946,41633.93375,43198.02195,46090.09979,48588.55876,52665.02527,55272.62223,53255.60642,50267.64686,50308.46282,47520.07375,44573.97419,36449.08849,33800.29205,34218.38813,35034.58586,35248.2074,34952.16348,37842.83976,41724.3388
Oman,OMN,CO2 emissions (metric tons per capita),6.605232183,8.295170872,7.516621525,7.324646165,7.590518706,8.685342288,8.77070967,8.917040882,8.562077828,9.504064689,10.71343409,11.80479843,12.46936441,13.03688929,12.66048431,12.33070875,15.30358124,16.21917335,15.58429409,16.16107583,16.33508148,16.72041586,17.1257381,16.51052747,16.55831353,16.73078428,16.415746,15.77179716,16.37957583,16.45635843,15.636201,N/A,N/A
Pakistan,PAK,"GDP per capita, PPP (current international $)",2017.057608,2121.170611,2276.130181,2311.144286,2378.645205,2474.890498,2563.072689,2557.399471,2576.555869,2632.174972,2721.480548,2793.965213,2836.617371,2993.446497,3232.708978,3475.586614,3715.387499,3915.452683,3970.971281,4018.992583,4040.590849,4149.384358,4189.268563,4302.063747,4474.062166,4652.609874,4733.546102,4891.719774,5236.364249,5376.284117,5284.664584,5773.450917,6437.162663
Pakistan,PAK,CO2 emissions (metric tons per capita),0.511428117,0.505905993,0.547315236,0.587428024,0.589992015,0.621535222,0.625359557,0.632295558,0.619966416,0.659832693,0.637262087,0.627048268,0.626753894,0.633183139,0.693317063,0.697409169,0.742989902,0.801504378,0.756912388,0.764440548,0.72190976,0.713434273,0.711250897,0.710993637,0.74061942,0.778086203,0.848207169,0.918472672,0.85042708,0.824459652,0.810360216,N/A,N/A
Palau,PLW,"GDP per capita, PPP (current international $)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9631.958662,10429.31746,10958.27454,10794.10974,11606.34052,12491.99365,12963.79523,13760.69627,13396.34712,12778.30064,13159.73357,14566.68956,15334.54162,15193.89534,16460.48991,17880.5766,18022.44262,17594.99385,18010.20454,18352.46726,16846.08762,15211.87381,N/A
Palau,PLW,CO2 emissions (metric tons per capita),0,0,12.34066483,12.09401709,11.84257603,11.48817479,11.2170088,11.02913046,10.7840017,10.52631579,10.72188989,10.88359895,10.93647675,10.84507042,10.94087507,11.43159699,11.65706713,11.53568109,11.1454298,10.86794858,11.58576052,11.65570175,12.37044467,12.41786015,12.23870533,11.29032258,11.66928604,11.94146998,11.86184505,12.134405,8.802581794,N/A,N/A
Panama,PAN,"GDP per capita, PPP (current international $)",5267.726628,5834.792143,6324.913417,6688.991825,6884.278351,7007.769194,7278.379436,7725.094158,8219.35964,8491.168043,8745.173627,8819.342918,8980.525416,9361.077203,10138.78845,10996.59285,12087.4644,13646.45312,15000.63929,15009.32364,15789.82942,17624.98339,19441.13066,21646.1031,23807.68731,26316.92455,28918.98814,31638.15192,33034.75138,34178.9238,28096.61231,33563.66061,39279.67538
Panama,PAN,CO2 emissions (metric tons per capita),1.099157213,1.248858933,1.423201385,1.455494326,1.516841795,1.603605508,1.589800282,1.639856124,1.983101903,1.703260485,1.759884547,2.030856341,1.73342433,1.736637574,1.7295597,2.152657033,2.223582508,2.180985391,2.087817958,2.44384989,2.536305575,2.709401807,2.786147667,2.682755401,2.766436784,2.681231882,2.645680837,2.474668969,2.381318791,3.095050433,2.231443025,N/A,N/A
Papua New Guinea,PNG,"GDP per capita, PPP (current international $)",1716.963812,1883.086723,2115.529062,2467.454428,2573.871539,2450.124711,2592.76739,2445.318473,2297.030108,2291.227116,2207.154102,2178.908925,2136.57377,2153.3938,2198.396023,2334.890552,2457.951525,2637.961804,2599.123255,2709.805326,2930.769648,2938.249398,3046.783671,3133.190249,3530.499072,3704.96272,3851.264927,3967.016196,3957.928658,4115.37039,3951.24593,4049.902305,4446.617938
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),0.56109074,0.545327669,0.52690055,0.515543431,0.461869122,0.46184949,0.466454028,0.484191016,0.516304395,0.489214468,0.512898996,0.593806534,0.612141067,0.668332518,0.732731347,0.665336373,0.647772724,0.684461035,0.666882601,0.686244801,0.664884761,0.663473913,0.611184513,0.633608578,0.689602374,0.733652654,0.737248613,0.713597978,0.76254978,0.78255289,0.563251566,N/A,N/A
Paraguay,PRY,"GDP per capita, PPP (current international $)",5603.713225,5839.103263,5918.62483,6199.786713,6507.066713,6929.359744,7003.394967,7262.052984,7191.823537,7046.721298,6905.251941,6884.074506,6890.741252,7238.952804,7644.806732,7963.716614,8514.231358,9126.942685,9809.754936,9747.690257,10833.90104,11384.37218,10861.36023,11992.08303,12411.30209,12436.23468,13024.14989,13604.17472,14181.42515,14186.92718,14063.2737,15091.3251,15977.31165
Paraguay,PRY,CO2 emissions (metric tons per capita),0.510495308,0.484717356,0.57857622,0.642378076,0.74190805,0.821300645,0.790168211,0.852418774,0.866648563,0.848840765,0.687826795,0.693614422,0.714157085,0.735552619,0.733652566,0.675293479,0.714513499,0.665546243,0.765825803,0.801024239,0.874265616,0.892890908,0.874070327,0.882701828,0.924028535,1.030681699,1.147764782,1.246325175,1.297481674,1.240668873,1.144591192,N/A,N/A
Peru,PER,"GDP per capita, PPP (current international $)",3351.985817,3467.91244,3456.711406,3650.292009,4105.180592,4416.124259,4537.799352,4826.262011,4776.20582,4834.647834,5000.778712,5076.387272,5373.09604,5647.669109,6027.773555,6548.048287,7198.505639,7961.296296,8791.258632,8881.925515,9664.271272,10400.94848,10679.79775,11196.37773,11410.32919,11481.46456,11933.60033,12442.74646,13001.46125,13275.28157,11813.98844,13830.57026,15047.51833
Peru,PER,CO2 emissions (metric tons per capita),0.944194967,0.89742703,0.912638246,0.927167194,0.939743049,1.049116213,1.126665495,1.102246187,1.044622508,1.107425542,1.074275095,0.982316838,1.014505367,0.983143205,1.11985372,1.11171717,1.086769854,1.182095893,1.329318686,1.419219461,1.539485423,1.642847492,1.617521506,1.656254081,1.751594051,1.776300578,1.826380485,1.717243013,1.695130882,1.735641775,1.398566019,N/A,N/A
Philippines,PHL,"GDP per capita, PPP (current international $)",2662.617281,2676.268341,2684.649051,2742.814371,2856.182745,2980.450136,3136.145174,3273.827161,3215.258639,3292.028743,3437.108698,3545.85068,3658.689755,3842.346618,4121.951561,4375.79507,4661.962612,5005.591015,5224.590999,5236.977571,5587.066137,5818.593668,6244.177924,6559.712776,6905.113046,7122.724735,7614.773193,8001.75648,8566.84956,9102.189238,8208.669386,8933.133766,10133.19589
Philippines,PHL,CO2 emissions (metric tons per capita),0.663899149,0.641534894,0.678669162,0.719968356,0.757868227,0.886850324,0.942981595,1.023775999,0.991653887,0.939305957,0.922837864,0.882362848,0.876627897,0.88183504,0.883116735,0.883249431,0.788442016,0.817880458,0.822328628,0.821133982,0.865602879,0.856822589,0.878944848,0.957913716,1.00490795,1.077253514,1.152751307,1.250314542,1.28139073,1.32152779,1.189679452,N/A,N/A
Poland,POL,"GDP per capita, PPP (current international $)",6185.402472,5924.903293,6193.316646,6560.415307,7040.275986,7685.568077,8278.080698,8936.608062,9487.972128,10040.89838,10674.18236,11121.85163,11804.26626,12289.08262,13353.75507,13896.79338,15151.36172,16804.96406,18303.35292,19240.13434,20889.75531,22658.37732,23589.14757,24319.88029,25316.33154,26822.66425,28165.83655,29958.12071,32027.60273,34976.04445,35315.71726,38134.83339,43268.54371
Poland,POL,CO2 emissions (metric tons per capita),9.189383729,9.193722889,8.95035399,8.94445674,8.814966858,8.809530188,9.199378527,8.916689047,8.235525922,7.992134871,7.730919997,7.676919487,7.515499983,7.793067688,7.905616389,7.89596453,8.23499125,8.220639991,8.087059985,7.791554656,8.247004676,8.159932723,7.969684286,7.841820794,7.516889192,7.610021183,7.895752254,8.236243136,8.209531333,7.768855783,7.367563373,N/A,N/A
Portugal,PRT,"GDP per capita, PPP (current international $)",11780.32586,12740.01344,13182.56727,13203.14115,13578.60106,14407.09682,14921.66789,15788.67235,16687.45083,17718.15157,18880.31493,19528.64083,20356.6473,20852.14703,21477.95324,22725.27749,24681.1381,25736.35002,26665.8373,26459.1641,27260.55351,26769.51189,26438.0163,27936.03966,28742.44038,29660.89607,31607.75424,33044.71674,34928.54353,37299.28777,34955.70549,36638.01897,41451.61487
Portugal,PRT,CO2 emissions (metric tons per capita),4.113763718,4.293844473,4.699726521,4.595513652,4.734302321,5.056085191,4.843279648,5.038254613,5.47239443,6.088143194,5.99240148,5.923501566,6.29627863,5.786847294,5.926137327,6.233623051,5.744758174,5.576951605,5.383921865,5.327241121,4.817631537,4.723430414,4.585926334,4.451935228,4.416000981,4.812853275,4.716035676,5.171956157,4.809612613,4.332448043,3.784907587,N/A,N/A
Puerto Rico,PRI,"GDP per capita, PPP (current international $)",13408.70736,14081.62741,14962.9833,15894.66318,16757.25399,17722.43736,18258.49414,19299.55592,20478.15326,21776.69047,22935.20288,24879.21758,25465.67357,25965.87902,28989.62829,29346.92352,29952.63636,30582.98731,30774.76017,30533.38344,30928.79093,31824.15484,32582.62241,33172.67126,33682.85003,34016.02235,34346.86733,34363.74599,35045.83596,36268.24334,34254.93597,36156.64661,40497.57684
Puerto Rico,PRI,CO2 emissions (metric tons per capita),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Qatar,QAT,"GDP per capita, PPP (current international $)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88707.29419,89675.055,92911.48311,93630.20531,110286.9632,112073.1006,121877.5941,121689.4537,124470.952,125789.1041,143070.2105,157255.3942,163219.492,158675.8127,143332.9077,98787.37849,84998.46792,92177.59594,93660.40729,94693.07726,94005.35835,102469.9676,114648.0316
Qatar,QAT,CO2 emissions (metric tons per capita),28.3996151,32.82685559,31.14325908,34.18353596,36.9315515,36.97627603,39.5682692,46.11880688,45.61589819,47.28893759,44.37925061,42.20579202,45.5646914,46.41688654,47.65696201,45.40608688,43.28857407,40.60945228,36.88994563,33.72730355,35.54826834,37.97949307,39.58213952,37.60288008,37.1050344,35.29042195,33.5495687,32.25663823,31.48096744,31.87720301,31.72684245,N/A,N/A
Romania,ROU,"GDP per capita, PPP (current international $)",5280.613594,4795.438776,4515.324856,4699.413502,4995.747433,5429.417383,5745.672829,5564.163973,5544.554779,5596.447063,5848.877956,6519.707196,7162.365778,7560.294984,8990.399097,9602.104759,11554.97089,13701.64334,16782.19301,16632.78266,17355.85141,18802.95232,19809.18751,19677.10766,20632.22127,21624.52338,23904.70386,26943.34774,29568.18681,33066.60951,33336.1811,36277.3242,41887.9219
Romania,ROU,CO2 emissions (metric tons per capita),7.440514942,6.206436155,5.535848373,5.170203942,5.065870264,5.328357492,5.490997747,5.03677001,4.421379084,3.781116445,3.965744999,4.302409591,4.313431226,4.548841989,4.444220583,4.441102202,4.683185051,4.631934271,4.645519558,3.962157924,3.832784829,4.171702851,4.080349845,3.607471352,3.593303303,3.699829468,3.633348386,3.788308728,3.861061715,3.817062957,3.564137501,N/A,N/A
Russian Federation,RUS,"GDP per capita, PPP (current international $)",8027.75293,7857.815918,6862.383789,6419.509277,5734.410156,5613.280762,5517.858887,5699.947754,5465.056152,5914.326172,6825.391602,7361.36377,8037.474609,9254.537109,10226.7666,11822.34668,14912.23438,16648.24219,20163.60938,19389.94141,20490.12695,22798.67383,24303.47266,26073.875,25761.64844,24085.32422,24128.08594,25926.44336,28821.26172,30067.74023,30011.57422,34043.30469,36484.67969
Russian Federation,RUS,CO2 emissions (metric tons per capita),14.62148929,14.39708607,13.67197624,12.6650949,11.35415408,11.02258551,10.8070674,10.06999199,10.07623146,10.35032856,10.6676603,10.73578414,10.77263875,11.13039808,11.11271137,11.23185215,11.5683691,11.61126905,11.59565409,10.83210855,11.32540095,11.8849497,11.70206537,11.37700431,11.20820771,11.0520055,10.88742693,11.03519921,11.49657125,11.79719417,11.23228807,N/A,N/A
Rwanda,RWA,"GDP per capita, PPP (current international $)",552.9146427,544.9041176,576.8343918,525.6329459,313.5952786,512.5635836,498.3379397,505.5336065,539.0793796,563.704947,616.9980805,674.9441149,762.140617,776.157729,834.5458257,916.9803069,1005.344979,1081.793076,1193.169753,1242.598907,1315.032822,1412.479018,1449.60243,1503.840881,1664.857554,1763.093818,1842.048738,1934.972955,2098.968854,2283.579862,2182.388201,2469.211991,2792.421625
Rwanda,RWA,CO2 emissions (metric tons per capita),0.073273604,0.064316126,0.063149649,0.061488423,0.06857953,0.080006548,0.069187597,0.062768596,0.060649593,0.061787206,0.08144524,0.081961921,0.095050276,0.079938217,0.075335654,0.079423471,0.077701712,0.068605321,0.06679005,0.066795855,0.068258598,0.069592014,0.07510193,0.081403613,0.081270527,0.092797716,0.096220746,0.102654554,0.111987033,0.113057798,0.10512414,N/A,N/A
Samoa,WSM,"GDP per capita, PPP (current international $)",2159.019452,2174.03823,2204.78576,2328.154713,2294.062107,2472.832568,2671.224772,2706.741515,2768.720999,2840.347758,3022.823053,3292.118858,3511.576727,3751.25825,3957.512437,4339.839031,4550.966786,4669.574124,4894.735664,4864.196573,5184.006698,5448.406558,5295.363088,5344.899043,5431.388279,5646.187146,6098.966116,6238.904021,6287.229435,6615.408449,6402.053278,6106.783702,6041.156661
Samoa,WSM,CO2 emissions (metric tons per capita),0.529176031,0.579131125,0.606010636,0.656504943,0.597318422,0.666659043,0.74414446,0.723075114,0.809934307,0.79632953,0.807573584,0.876408128,0.91196485,0.90268886,0.930489757,0.949497948,0.935161766,0.978065708,0.883792958,0.913156914,0.988329087,0.998212385,0.999878864,0.983800059,1.027473644,1.141125209,1.200229635,1.229109474,1.185974316,1.315212005,0.960782398,N/A,N/A
San Marino,SMR,"GDP per capita, PPP (current international $)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,44776.7316,47910.60172,52165.78583,53658.77317,56843.35565,56596.02823,58623.52918,61871.18163,64439.64094,67933.92514,73713.83913,73952.63184,65973.61114,62015.69867,56456.30009,52759.38334,52290.90193,54688.305,55117.61929,56893.47223,58201.5271,60314.0019,62623.90481,59521.38299,67982.97051,N/A
San Marino,SMR,CO2 emissions (metric tons per capita),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1819.336919,1864.111147,2006.021776,2079.529625,2230.275781,2441.841524,2536.1062,2680.117236,2698.776936,2849.293522,2972.665478,2930.933075,3290.279644,3782.98004,3805.342338,3862.70804,3934.8942,4083.242693,4183.948508,4286.015397,4471.348805,4738.191722
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),0.386395553,0.377790777,0.352572265,0.350283191,0.356634473,0.35693621,0.350781319,0.345063056,0.364832964,0.359641205,0.372267142,0.365791957,0.389079091,0.428584436,0.472424967,0.494804552,0.492985367,0.481615591,0.508608997,0.526587622,0.564407208,0.540194793,0.624986837,0.626041898,0.603553472,0.61454625,0.628933891,0.646042031,0.650598077,0.653311525,0.64535014,N/A,N/A
Saudi Arabia,SAU,"GDP per capita, PPP (current international $)",32478.02177,37109.45577,38036.45854,37190.87254,37113.66954,36924.24404,37555.2889,37601.5525,38104.05429,36236.23153,38164.99057,37612.28615,36239.67026,40172.81747,43572.48822,46012.76165,46862.72202,47129.53069,49106.00082,46624.80974,47999.00814,53049.873,54696.2153,53883.87883,54356.17015,48173.84451,45602.60398,47551.85952,48861.1878,49018.9099,47278.69302,51406.97637,59065.00464
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),10.70951816,11.28388289,11.69073597,11.38895829,11.23501214,10.84398595,11.21325401,11.03764364,11.42497917,11.40049387,11.58631277,11.50434741,12.03404526,12.30314813,12.67398501,12.92310028,13.21498712,13.43244267,14.20375355,14.27220886,15.16838627,15.38139849,15.97801577,15.98391907,16.82523613,17.25779307,16.7951031,16.0777919,15.06550049,14.70301665,14.26658537,N/A,N/A
Senegal,SEN,"GDP per capita, PPP (current international $)",1549.983462,1598.715033,1610.983489,1626.319342,1616.77567,1697.449733,1721.421846,1762.950057,1845.144716,1943.17985,2016.430921,2100.1589,2083.42887,2188.880041,2293.924038,2405.907614,2472.756369,2543.524756,2618.327075,2636.115311,2684.494063,2702.261062,2774.647024,2780.113684,2872.119811,3017.350576,3126.431885,3259.19258,3449.84793,3575.974691,3574.016928,3874.945158,4208.964979
Senegal,SEN,CO2 emissions (metric tons per capita),0.308691573,0.301084987,0.322063514,0.305689552,0.309635372,0.319854284,0.331014359,0.355188217,0.388424111,0.417858655,0.418753073,0.448318363,0.449820498,0.429958147,0.503818645,0.516326824,0.494469381,0.536334336,0.542081908,0.546632566,0.560744785,0.588029711,0.563383773,0.589383333,0.613587045,0.646794576,0.686906343,0.646584895,0.653397076,0.768574984,0.649800561,N/A,N/A
Serbia,SRB,"GDP per capita, PPP (current international $)",N/A,N/A,N/A,N/A,N/A,4826.394886,5227.814607,5717.231205,5997.438917,5528.760033,6019.914888,6483.012114,7224.61832,7646.134655,8487.645206,9181.688301,10207.72293,11237.49744,12632.08198,12534.66564,12798.15536,13746.91302,13933.83062,14629.02764,14659.61688,14928.43681,15858.01082,16611.04793,17717.99113,19404.92844,19557.57637,21647.32931,23911.20122
Serbia,SRB,CO2 emissions (metric tons per capita),8.160624835,6.872683209,6.389679672,5.609673702,5.122178294,5.942777499,6.913563165,7.537206933,7.569454309,5.40736494,5.851965836,6.158754266,6.642040135,7.112272279,7.704822503,6.811809371,7.152196789,6.97189585,6.778829265,6.402955303,6.460167791,7.081766506,6.360565389,6.486829109,5.466697221,6.399950503,6.607094434,6.743135953,6.615354386,6.627579916,6.714517172,N/A,N/A
Seychelles,SYC,"GDP per capita, PPP (current international $)",8956.92487,9389.535732,10245.25382,11022.00449,10694.162,10811.24818,11933.51396,13460.63714,13677.8833,13855.4568,14640.73291,14617.78292,14573.21745,14145.11009,14163.15328,15849.18119,17506.95015,19476.32022,18881.76011,18459.03339,18984.87945,21787.52045,22183.47931,22315.92281,24682.83964,24310.6721,26261.83763,27336.60837,28756.47367,30428.55543,27920.07349,30503.28661,35227.8179
Seychelles,SYC,CO2 emissions (metric tons per capita),2.204094552,2.487258479,2.490001837,2.606120161,2.794959908,2.70769149,3.123650497,3.594200649,3.731324354,3.834100236,3.620071243,3.986355016,4.207923749,4.136214832,4.646256441,4.609090251,4.598108747,4.756976703,4.802428815,5.135283741,4.942631169,4.668290619,4.798251475,4.582596805,4.998960146,5.350089382,5.973995796,5.954529804,6.22455096,6.097823303,6.080518373,N/A,N/A
Sierra Leone,SLE,"GDP per capita, PPP (current international $)",764.5296794,799.2212024,673.8059082,700.2153992,698.1102178,654.3362325,674.3814405,637.2417174,649.2918644,641.7794039,683.3500873,617.6212588,749.9219154,804.2633009,850.3681806,891.0598544,937.0499156,1016.499938,1065.10659,1076.47129,1129.798036,1190.098461,1385.227367,1721.257378,1756.728336,1567.982054,1641.301968,1593.515322,1649.036342,1726.069487,1675.212571,1781.930343,1931.067331
Sierra Leone,SLE,CO2 emissions (metric tons per capita),0.073519416,0.078183368,0.075670116,0.076239225,0.081229158,0.054623465,0.071468497,0.052031451,0.055663234,0.044065611,0.072708361,0.09110382,0.09680721,0.102861066,0.096253087,0.078563041,0.101656278,0.084725743,0.085275314,0.082717743,0.087032202,0.111139929,0.125902489,0.148000125,0.15931238,0.148261607,0.156233466,0.145879586,0.132764622,0.129094346,0.127277607,N/A,N/A
